device_student_count_24h,page_dwell_time_seconds,is_high_risk_asn,failed_attempts_1h,session_hardware_mismatch,is_off_peak_hour,target_label
3,75.4,0,1,0,0,0
17,48.9,0,2,0,0,0
27,34.4,1,5,1,1,1
1,25.9,1,1,0,0,0
1,97.6,1,0,0,0,0
64,13.0,1,0,1,0,1
2,30.5,0,0,0,0,0
8,4.6,1,1,1,1,1
1,30.7,0,0,0,0,0
88,31.6,1,4,1,1,1
1,48.3,0,0,0,0,0
1,49.6,1,1,0,0,0
95,24.8,1,1,0,1,1
2,29.6,0,0,0,0,0
7,7.3,0,5,0,1,1
39,14.5,0,2,0,0,1
1,84.0,0,1,0,0,0
1,107.4,0,0,0,0,0
1,66.4,0,2,0,0,0
1,61.8,0,0,0,0,0
3,60.4,0,2,0,0,0
48,44.5,0,3,0,0,0
119,30.4,1,6,1,1,1
1,46.7,0,2,0,0,0
1,38.8,0,0,1,0,0
58,15.4,0,5,1,0,1
105,19.2,1,5,0,1,1
97,20.6,1,0,1,1,1
1,73.7,0,0,0,0,0
2,68.2,0,0,0,0,0
75,31.7,0,1,0,1,1
71,6.2,1,1,1,0,1
34,12.3,0,2,1,1,1
1,86.4,1,0,0,0,0
1,89.9,0,0,0,0,0
3,95.3,0,1,0,1,0
1,89.2,0,0,0,0,0
103,17.6,1,0,1,0,1
1,28.1,0,0,0,0,0
1,8.0,0,0,0,0,0
1,83.9,0,0,0,0,0
3,117.7,0,0,0,0,0
6,10.1,1,5,1,1,1
106,12.6,1,4,0,0,1
1,76.8,0,1,0,0,0
1,26.1,0,0,0,0,0
93,32.3,0,5,1,1,1
36,42.1,0,3,0,0,0
42,34.3,1,4,1,0,1
1,64.5,0,0,0,0,0
15,17.9,0,2,0,0,1
1,21.7,0,2,0,0,0
1,73.0,0,0,1,0,0
1,49.6,0,1,0,0,0
101,10.0,0,0,0,0,0
110,11.4,0,3,1,1,1
2,92.8,0,1,0,0,0
2,81.1,0,1,0,0,0
26,22.4,1,4,1,1,1
1,36.6,1,3,0,0,0
49,34.3,0,0,0,0,0
1,62.0,0,0,0,0,0
1,93.5,0,0,0,0,0
3,41.6,0,1,0,0,0
107,7.3,0,3,1,1,1
1,69.6,0,0,0,0,0
12,32.1,1,1,1,0,1
1,75.6,0,0,0,0,0
3,128.9,0,0,0,0,0
1,53.1,0,0,0,0,0
114,14.7,1,4,1,0,1
1,54.1,1,1,0,0,0
2,72.3,0,0,0,0,0
1,84.9,0,3,0,0,0
1,90.7,0,3,0,0,0
11,32.9,0,2,0,0,0
12,26.0,1,1,1,0,1
41,12.5,0,5,1,1,1
2,79.9,0,0,0,0,0
2,57.6,0,1,0,0,0
46,18.1,0,2,0,1,1
25,10.2,1,0,1,0,1
57,30.7,0,5,1,1,1
2,39.7,0,0,0,0,0
1,62.1,0,0,0,0,0
1,8.0,0,2,0,1,0
1,57.5,0,3,0,0,0
64,27.3,1,3,1,1,1
1,44.3,0,0,0,0,0
37,28.1,0,1,1,1,1
1,77.0,0,0,0,0,0
99,49.8,0,1,0,0,0
1,81.9,1,0,0,0,0
54,11.0,0,0,0,0,0
93,19.6,0,2,0,0,0
1,67.5,0,2,0,0,0
1,68.1,0,0,0,0,0
55,30.1,0,0,0,0,0
86,31.9,1,2,0,1,1
54,8.5,1,4,1,1,1
1,55.6,0,0,0,0,0
2,41.6,0,1,0,0,0
1,35.2,0,0,0,0,0
1,56.1,0,0,0,0,0
54,28.4,1,2,1,1,1
31,23.5,1,6,1,0,1
1,63.1,0,0,0,0,0
14,39.8,0,0,0,0,0
35,27.2,1,5,1,0,1
2,85.2,0,2,0,0,0
91,33.9,1,3,1,1,1
19,15.9,0,0,0,0,0
64,10.2,0,0,0,0,0
1,66.4,0,1,0,0,0
1,78.7,0,0,0,0,0
37,39.2,0,0,1,0,0
103,17.8,1,1,0,0,1
56,26.0,0,1,1,1,1
2,50.3,0,0,0,0,0
24,29.6,1,4,1,1,1
1,13.8,0,0,0,1,0
1,85.2,0,2,0,0,0
75,10.9,1,2,1,0,1
20,17.7,1,5,1,0,1
21,21.1,0,1,0,1,0
13,23.0,1,1,1,1,1
87,34.6,1,4,1,1,1
14,10.7,1,6,1,1,1
1,52.3,0,1,0,0,0
80,3.9,0,7,0,1,1
2,90.5,0,0,0,0,0
1,64.0,0,1,0,0,0
84,26.1,0,0,0,1,0
67,45.2,0,0,0,0,0
1,65.7,0,1,0,0,0
11,13.5,0,1,0,0,1
2,81.8,0,0,0,0,0
1,51.8,0,1,0,0,0
1,48.5,0,2,0,0,0
2,23.2,0,0,0,0,0
3,11.1,1,1,1,1,1
2,38.0,0,1,0,0,0
5,6.4,1,7,1,1,1
1,114.1,0,1,0,0,0
1,83.7,0,0,0,0,0
1,32.6,0,3,0,0,0
3,36.4,0,1,0,0,0
107,33.6,0,6,0,1,1
1,52.5,0,2,0,1,0
3,68.0,0,0,0,0,0
1,102.5,0,0,0,0,0
1,51.4,0,0,0,0,0
1,40.4,1,2,0,0,0
71,35.3,0,0,0,0,0
2,74.4,0,0,0,0,0
1,72.2,0,0,0,0,0
118,20.4,0,4,0,1,1
2,24.9,0,0,0,0,0
1,46.3,0,1,0,0,0
1,66.2,0,0,0,0,0
1,64.7,0,0,0,0,0
1,8.7,1,0,0,0,0
3,50.5,0,0,0,0,0
6,32.4,0,5,1,1,1
73,10.4,0,3,1,1,1
1,33.0,0,3,0,1,0
115,14.4,1,7,0,0,1
46,37.8,0,0,0,0,0
1,78.4,0,0,0,0,0
1,53.2,0,0,0,0,0
25,28.5,1,0,1,1,1
4,64.7,0,1,0,0,0
1,82.6,1,0,0,0,0
1,77.4,0,0,0,0,0
1,72.6,0,0,0,0,0
1,46.2,0,0,0,0,0
1,88.7,0,0,0,0,0
3,33.8,0,1,0,1,0
2,78.6,0,0,0,1,0
1,46.2,0,0,0,0,0
1,90.8,0,1,0,0,0
83,31.2,0,3,0,1,1
111,6.7,1,0,0,1,1
1,96.8,0,0,0,0,0
101,26.4,0,0,0,0,0
6,30.3,1,7,1,1,1
1,58.1,1,0,0,0,0
1,54.4,0,0,0,0,0
2,8.0,0,0,0,0,0
1,13.3,0,0,1,0,0
1,76.8,0,1,0,0,0
1,22.9,0,0,0,0,0
2,15.4,0,0,0,0,0
95,24.9,1,5,1,1,1
114,2.4,0,3,1,0,1
105,19.3,1,3,1,0,1
1,99.1,0,0,0,1,0
1,65.0,0,0,0,0,0
100,3.3,1,5,0,1,1
9,29.5,1,5,1,0,1
1,65.1,0,1,0,0,0
49,25.3,0,0,0,0,1
1,70.7,0,1,0,0,0
1,85.2,0,0,0,0,0
1,43.9,0,0,0,0,0
1,32.8,0,0,0,0,0
1,77.8,0,0,0,0,0
3,66.9,0,0,0,0,0
1,19.0,0,0,0,0,0
42,47.3,0,0,0,0,0
1,49.8,0,0,0,0,0
1,86.3,0,2,0,0,0
49,21.7,0,0,1,0,1
83,44.1,1,0,0,0,0
1,28.3,0,0,0,0,0
1,67.2,1,0,0,0,0
59,30.1,0,6,0,0,1
1,52.9,0,0,0,0,0
1,98.4,0,1,0,1,0
4,70.9,0,0,0,0,0
72,16.5,1,5,0,0,1
100,18.1,1,5,1,1,1
1,49.6,1,0,0,0,0
50,25.8,1,0,1,1,1
2,56.9,1,0,0,0,0
92,34.3,0,0,1,1,1
1,53.0,0,0,0,0,0
41,16.8,0,5,0,1,1
1,86.1,0,0,0,0,0
1,33.1,0,1,0,0,0
1,64.7,0,0,0,0,0
51,13.0,0,0,0,0,0
1,68.2,0,2,0,0,0
18,9.8,1,7,0,0,1
1,56.9,0,0,0,0,0
1,34.5,0,1,0,0,0
1,70.0,0,0,0,0,0
97,19.8,1,3,1,0,1
2,52.6,0,0,0,1,0
1,87.6,0,0,0,0,0
2,60.0,0,3,0,0,0
17,39.0,0,2,0,0,0
1,71.8,0,1,0,0,0
66,39.4,0,0,0,0,0
25,12.8,0,2,1,0,1
1,66.7,0,0,0,0,0
73,32.8,0,4,1,1,1
24,28.4,0,0,1,1,1
22,7.9,0,1,1,0,1
1,53.2,0,0,0,1,0
4,58.0,0,2,0,0,0
40,15.8,1,6,1,0,1
4,90.8,0,0,0,0,0
1,45.7,0,1,0,0,0
19,34.9,0,1,0,1,1
1,45.3,0,0,0,0,0
1,63.5,0,0,0,0,0
103,16.3,1,3,1,0,1
1,103.2,1,0,0,0,0
35,33.6,0,2,1,1,1
93,11.8,0,0,0,0,0
1,76.6,0,0,0,0,0
1,76.0,0,0,0,0,0
1,21.3,0,0,0,0,0
2,71.8,0,1,0,0,0
93,20.9,0,0,0,1,0
1,67.0,1,0,0,0,0
81,45.4,0,0,0,0,0
1,54.2,0,0,0,0,0
3,34.9,0,0,0,0,0
1,89.3,0,0,0,0,0
75,8.8,1,3,1,0,1
1,59.1,0,0,0,0,0
1,107.4,0,0,0,0,0
1,8.0,0,0,0,0,0
1,36.9,0,1,0,0,0
1,87.6,0,0,0,0,0
115,39.5,1,0,0,1,0
1,74.4,0,0,0,0,0
102,20.1,0,2,1,0,0
60,23.5,0,0,0,1,1
1,76.6,1,0,0,0,0
96,22.6,0,0,0,0,0
1,24.6,1,0,1,0,0
1,85.9,1,0,0,0,0
1,90.9,0,0,0,0,0
1,44.1,0,0,0,0,0
1,38.7,0,0,0,0,0
2,67.7,0,3,0,0,0
1,61.3,0,0,0,0,0
6,10.7,1,3,0,1,1
41,26.3,1,7,1,1,1
81,25.1,0,2,1,0,1
111,49.5,0,0,0,0,0
1,56.3,0,0,0,0,0
1,78.3,1,0,0,0,0
110,8.1,1,2,0,1,1
98,4.4,0,6,0,1,1
1,17.8,0,1,0,0,0
1,47.6,0,0,0,0,0
39,11.6,1,4,1,1,1
1,81.5,0,0,0,0,0
1,84.3,0,0,0,0,0
1,84.6,0,1,0,0,0
45,27.1,0,3,0,1,1
60,48.6,0,2,0,0,0
1,63.9,0,0,0,0,0
2,18.3,0,1,0,0,0
105,29.1,0,3,0,0,1
1,57.8,0,0,0,0,0
1,26.9,0,0,0,0,0
1,77.1,1,0,0,0,0
1,47.2,0,3,0,0,0
35,33.2,0,0,0,0,0
4,76.6,0,0,0,0,0
1,70.9,1,0,0,0,0
1,72.6,0,1,1,0,0
1,93.0,0,0,0,0,0
22,15.2,1,4,0,1,1
119,3.9,0,2,1,1,1
1,73.4,0,0,0,0,0
1,38.0,0,0,0,0,0
1,52.7,0,2,0,0,0
1,58.1,0,2,0,0,0
71,31.1,0,5,1,0,1
3,50.2,0,1,0,0,0
4,59.6,0,0,0,0,0
84,23.6,0,2,0,1,1
28,33.0,1,4,1,1,1
2,53.2,0,0,0,0,0
1,69.7,0,0,0,0,0
72,35.4,0,0,0,0,0
2,52.8,0,0,0,0,0
1,52.1,0,0,0,1,0
3,50.7,1,0,0,0,0
2,116.9,1,0,0,0,0
1,51.7,0,0,0,0,0
78,21.2,1,6,1,1,1
1,34.9,0,1,0,0,0
93,21.4,1,5,1,1,1
80,29.4,1,0,0,0,0
23,15.9,0,0,0,0,0
1,26.3,0,0,0,0,0
100,38.0,0,2,0,0,0
53,12.9,1,2,1,0,1
2,28.0,0,1,0,0,0
12,32.8,1,0,1,1,1
91,10.7,0,0,0,0,0
48,31.0,1,3,1,1,1
2,54.0,0,0,0,0,0
1,49.7,0,0,0,1,0
2,44.7,0,0,0,0,0
1,34.3,0,0,0,0,0
111,6.8,1,6,1,1,1
111,45.3,0,0,0,1,0
1,79.3,0,0,0,0,0
1,68.1,0,0,0,0,0
1,82.2,0,0,0,0,0
1,34.3,0,0,0,0,0
9,29.7,0,1,0,1,1
1,61.8,0,0,0,0,0
118,10.4,0,1,0,0,0
1,62.4,0,0,0,0,0
3,29.1,0,1,0,0,0
37,21.5,1,5,1,1,1
2,14.4,1,4,0,1,1
20,11.8,1,1,0,1,1
1,21.2,1,0,0,1,0
115,31.6,1,1,0,0,1
116,16.7,1,2,0,0,1
1,55.3,0,0,0,0,0
91,23.2,0,1,0,1,0
1,34.6,0,1,0,0,0
117,32.5,0,3,0,0,0
91,31.2,0,2,1,1,1
2,69.7,0,0,0,0,0
1,67.2,0,0,0,0,0
67,28.2,1,5,1,1,1
1,53.1,0,0,0,0,0
1,103.4,0,0,0,1,0
2,43.8,0,1,0,0,0
90,6.9,0,6,1,1,1
2,38.8,0,0,0,0,0
62,31.6,0,6,1,0,1
1,80.3,0,1,0,0,0
45,6.5,1,5,1,0,1
4,64.9,0,0,0,0,0
41,4.2,1,4,1,0,1
105,8.7,0,5,1,1,1
2,71.9,0,3,0,0,0
24,13.0,0,0,0,0,0
1,72.2,1,0,0,0,0
80,5.6,1,1,0,1,1
1,23.2,0,3,0,0,0
118,21.2,0,3,1,1,1
1,75.3,0,1,0,0,0
99,22.6,1,3,1,1,1
115,16.5,1,5,1,0,1
1,65.3,1,1,0,0,0
1,76.7,0,3,0,0,0
1,8.0,0,0,0,0,0
1,55.5,0,0,0,0,0
2,56.6,0,0,0,0,0
118,36.6,0,0,0,0,0
2,79.7,0,0,0,0,0
1,89.0,0,0,0,0,0
1,74.6,0,1,0,0,0
1,81.2,0,0,0,0,0
1,29.2,0,0,0,0,0
1,91.2,0,0,0,0,0
1,43.3,0,0,0,0,0
1,69.0,0,1,0,0,0
48,23.3,1,3,1,0,1
3,42.6,0,0,0,0,0
63,8.5,1,3,0,1,1
1,58.5,0,2,0,0,0
104,33.9,1,3,0,1,1
14,32.9,1,3,1,0,1
13,33.4,0,0,1,0,0
1,65.3,0,0,0,0,0
31,9.7,1,6,0,1,1
1,84.8,0,1,0,0,0
2,71.3,0,1,0,0,0
1,13.1,0,0,0,0,0
2,12.1,0,0,0,0,0
1,158.2,0,1,0,0,0
60,32.8,0,0,1,0,0
1,11.2,0,1,0,0,0
1,30.6,0,1,0,0,0
62,17.5,0,3,0,1,1
1,71.4,1,2,0,0,0
1,8.0,0,0,0,0,0
1,34.6,0,0,0,0,0
12,13.4,1,3,1,1,1
1,98.3,0,2,0,0,0
46,34.4,0,4,0,0,0
1,80.4,0,0,0,0,0
91,36.1,0,0,0,0,0
2,54.6,0,0,0,0,0
81,38.5,1,3,0,0,0
2,19.0,0,2,0,0,0
59,48.8,0,3,0,0,0
1,33.4,0,2,1,0,0
113,22.6,0,0,0,0,0
1,82.3,1,0,0,0,0
1,25.0,0,0,0,0,0
30,28.7,0,7,1,1,1
3,73.9,0,1,0,0,0
23,37.3,0,1,0,1,0
2,89.8,0,2,0,0,0
1,94.4,0,0,0,0,0
1,63.7,1,1,0,0,0
21,5.8,1,4,0,1,1
3,58.0,1,0,0,1,0
37,20.6,1,1,1,1,1
1,89.8,0,0,0,0,0
1,111.1,0,1,0,0,0
85,25.5,1,1,1,1,1
51,44.7,0,0,0,0,0
1,57.4,0,0,0,0,0
38,20.4,1,7,1,1,1
87,20.8,0,2,1,0,1
2,90.6,0,0,0,0,0
112,5.2,0,1,0,0,1
4,50.4,1,0,0,0,0
3,99.3,1,0,0,0,0
33,11.7,0,0,0,0,0
1,21.0,0,0,0,0,0
1,79.9,0,1,0,0,0
45,16.2,0,5,1,1,1
12,18.7,1,0,0,1,1
1,77.1,0,1,0,0,0
64,17.6,1,5,1,1,1
1,79.4,0,0,0,0,0
1,23.3,0,0,0,0,0
3,63.9,0,0,0,0,0
20,7.4,1,0,1,0,1
30,29.7,0,5,1,1,1
1,44.0,0,0,0,0,0
1,50.3,1,0,0,0,0
82,16.3,0,0,1,1,0
1,73.6,0,0,0,0,0
1,68.4,0,0,0,0,0
28,26.4,1,6,0,1,1
4,70.4,0,0,0,1,0
44,20.5,0,1,0,0,1
6,5.3,1,3,1,1,1
98,5.5,1,3,1,1,1
2,53.8,0,1,0,0,0
1,103.9,0,0,0,0,0
2,67.9,0,0,0,0,0
1,63.5,0,0,0,0,0
1,93.0,0,2,0,0,0
16,45.8,1,3,0,0,0
1,37.0,1,0,0,0,0
1,65.5,0,2,0,0,0
89,19.7,1,1,1,1,1
10,33.4,1,3,1,1,1
24,33.9,0,1,0,0,0
88,24.7,1,4,0,0,1
40,15.6,1,2,1,1,1
1,63.9,0,0,0,0,0
1,26.2,0,0,0,1,0
110,24.6,0,1,0,0,0
3,64.9,0,1,0,0,0
57,4.1,1,7,0,1,1
27,46.8,0,2,0,0,0
1,35.6,0,0,0,0,0
1,41.9,0,0,0,0,0
1,22.5,0,0,0,0,0
38,28.2,0,2,1,1,1
94,31.2,1,5,1,1,1
1,66.1,0,1,0,0,0
1,78.9,0,1,0,0,0
1,49.8,0,0,0,0,0
69,3.9,1,5,1,1,1
1,81.0,0,1,0,0,0
3,26.2,0,0,0,0,0
112,2.9,1,2,1,0,1
1,25.2,0,0,0,0,0
112,17.1,0,2,1,1,1
69,12.9,1,0,0,0,0
1,53.4,0,0,0,1,0
38,30.4,1,2,1,0,1
81,41.4,0,0,0,1,0
1,69.0,0,0,0,0,0
33,46.9,1,1,0,0,0
76,26.8,1,1,0,1,1
1,72.0,0,1,0,0,0
3,67.6,0,0,0,0,0
3,70.4,0,1,0,0,0
1,39.2,1,0,0,0,0
63,23.1,1,1,0,0,0
1,76.4,0,0,0,0,0
1,134.6,0,0,0,0,0
2,66.0,0,0,0,0,0
116,8.6,1,1,1,1,1
100,29.9,0,0,0,0,0
115,30.7,1,4,1,1,1
85,17.1,1,3,0,0,1
74,30.4,0,5,0,0,1
1,87.9,0,3,0,0,0
52,20.9,1,4,0,0,1
30,6.5,0,0,1,1,1
1,44.3,0,0,0,0,0
1,80.5,0,0,0,0,0
2,86.7,0,0,0,0,0
78,8.3,0,4,1,0,1
1,20.6,0,0,0,0,0
65,34.6,0,3,1,1,1
1,48.0,0,0,0,0,0
2,68.1,0,1,0,0,0
1,41.5,0,1,0,0,0
78,34.7,0,0,0,0,0
1,44.7,0,0,0,0,0
1,70.5,0,1,0,0,0
1,36.9,0,0,0,0,0
42,11.8,0,5,1,1,1
49,9.4,1,3,1,0,1
65,25.1,0,0,0,0,0
46,12.4,0,3,1,1,1
91,35.0,0,3,1,1,1
45,27.5,0,0,0,0,0
113,16.1,0,0,0,0,0
1,99.0,0,0,0,0,0
61,34.0,0,0,0,0,0
99,25.4,0,3,1,0,1
1,42.3,0,0,0,0,0
112,13.7,0,2,0,0,0
2,50.3,0,1,0,0,0
6,31.4,1,2,0,0,1
58,50.0,0,3,0,1,0
6,4.1,1,6,1,1,1
2,48.7,0,0,0,0,0
1,74.3,0,0,0,0,0
1,86.2,0,3,0,0,0
1,58.6,0,0,0,0,0
110,23.7,0,3,1,0,1
1,54.1,0,0,0,0,0
4,90.7,0,0,0,0,0
43,5.0,0,0,1,1,1
4,73.4,0,0,0,0,0
1,119.5,0,0,0,0,0
2,84.4,0,0,0,0,0
2,98.3,0,1,0,0,0
1,21.1,0,2,0,0,0
23,45.6,0,2,0,0,0
1,73.5,0,1,0,1,0
1,68.5,0,0,0,0,0
22,34.3,1,3,1,1,1
1,79.8,0,0,0,0,0
1,49.7,0,0,0,0,0
74,26.3,0,5,1,0,1
1,35.1,0,0,0,0,0
81,39.5,0,1,0,0,0
1,45.3,0,0,0,0,0
1,67.3,0,0,0,0,0
68,10.9,1,5,1,1,1
2,48.6,0,1,0,0,0
1,47.6,0,0,0,0,0
32,26.3,0,0,1,0,1
1,77.3,0,0,0,0,0
2,28.0,0,0,0,0,0
45,14.6,0,1,0,0,0
39,29.4,1,6,1,1,1
1,42.3,0,1,1,0,0
29,13.0,0,0,1,1,0
115,37.1,0,0,0,0,0
1,73.5,0,0,0,0,0
22,7.8,0,5,1,1,1
1,84.0,0,0,0,0,0
1,73.8,0,0,0,0,0
1,57.6,0,1,1,0,0
1,47.2,0,0,0,1,0
2,72.9,0,1,0,0,0
2,83.9,0,1,0,0,0
1,56.1,0,0,0,0,0
1,32.3,0,0,0,0,0
1,8.0,0,0,0,0,0
1,90.0,0,0,0,0,0
81,26.2,1,0,1,1,1
2,37.5,0,1,0,0,0
98,15.6,0,1,1,1,1
49,3.7,0,0,0,0,1
1,68.7,0,0,0,0,0
94,14.3,1,7,0,1,1
1,13.8,0,0,0,0,0
1,72.5,0,0,0,0,0
62,19.5,0,4,1,0,1
2,88.6,0,2,0,1,0
1,21.7,0,0,0,0,0
82,26.2,1,3,1,0,1
44,8.4,0,6,1,1,1
2,72.2,0,0,0,0,0
49,35.8,0,0,0,0,0
1,68.8,0,2,0,1,0
4,46.1,1,0,0,1,0
1,86.8,0,0,0,0,0
2,29.5,1,1,0,0,0
3,73.8,0,0,0,0,0
68,16.2,0,1,0,0,0
1,63.7,0,0,0,0,0
1,27.0,0,0,0,0,0
48,2.6,1,0,1,1,1
1,70.9,0,0,0,0,0
1,95.4,0,1,0,0,0
58,33.2,0,1,0,0,0
63,33.3,0,0,0,0,0
38,32.6,0,2,0,1,1
1,20.4,0,0,0,0,0
2,31.1,0,0,0,0,0
1,60.4,0,1,0,0,0
1,123.5,0,0,0,0,0
1,56.0,0,1,0,0,0
63,3.8,0,3,1,1,1
9,25.9,0,3,0,1,1
1,44.2,0,1,0,0,0
80,30.2,1,4,1,1,1
1,51.9,0,0,0,0,0
83,13.6,0,1,0,0,0
32,25.6,1,4,1,1,1
20,26.7,0,1,0,0,0
1,56.7,0,0,0,0,0
2,77.0,0,0,0,0,0
1,64.0,0,0,0,1,0
1,76.6,0,1,0,0,0
89,24.8,0,0,0,0,0
89,31.8,0,4,1,0,1
43,49.4,0,3,0,1,0
1,70.3,0,0,1,0,0
2,56.5,0,0,0,0,0
2,68.5,0,0,0,0,0
1,27.1,0,0,0,0,0
1,56.9,0,0,0,0,0
16,5.6,0,4,0,0,1
2,65.7,0,0,0,0,0
117,4.3,1,1,1,1,1
2,41.8,0,0,0,0,0
10,31.8,1,3,1,0,1
3,13.8,0,5,1,1,1
91,24.9,1,1,0,1,1
31,40.9,0,0,0,0,0
88,49.0,1,0,0,0,0
1,20.9,0,0,0,0,0
1,39.8,0,0,0,0,0
20,6.5,0,2,0,0,1
1,32.4,0,2,0,0,0
69,37.3,0,1,0,0,0
32,42.4,1,0,0,0,0
115,24.6,0,3,0,1,1
1,101.8,0,1,0,1,0
12,30.5,1,5,1,0,1
64,10.8,0,1,0,0,0
1,65.3,0,0,0,1,0
1,46.8,0,1,0,0,0
101,16.2,0,3,0,0,1
100,45.6,0,3,0,0,0
1,101.9,0,0,0,0,0
79,32.6,0,0,0,0,0
1,86.4,0,1,1,0,0
71,35.0,0,3,0,1,0
1,86.2,0,0,0,0,0
83,6.4,1,3,1,1,1
112,27.9,0,1,0,0,0
1,86.8,0,1,0,0,0
38,27.4,1,4,1,1,1
14,33.5,1,4,1,0,1
1,96.8,0,0,0,0,0
4,100.2,0,0,0,0,0
2,47.9,0,2,0,0,0
77,33.9,0,0,0,0,0
1,65.1,0,0,0,0,0
1,36.6,0,0,0,0,0
62,22.6,1,0,1,0,1
2,96.0,0,0,0,0,0
2,104.9,0,0,0,0,0
88,38.9,0,0,1,1,0
1,65.8,0,0,0,1,0
39,26.3,1,1,0,0,1
1,48.9,0,0,0,0,0
1,53.9,0,1,0,0,0
82,6.7,1,3,1,1,1
2,35.9,0,1,0,0,0
15,12.8,0,2,0,0,0
1,58.7,0,0,0,0,0
111,16.8,1,6,0,1,1
1,35.8,1,0,0,0,0
1,26.5,0,0,0,0,0
3,27.8,0,1,1,1,1
91,27.5,0,0,0,0,0
2,83.5,1,3,0,1,0
33,5.2,0,4,0,1,1
56,6.9,0,2,0,1,1
55,28.7,1,1,1,1,1
17,49.0,0,0,0,0,0
12,6.9,1,3,1,0,1
88,21.4,0,5,0,0,1
105,14.3,1,2,1,0,1
2,46.7,0,0,0,0,0
2,31.0,1,0,1,1,1
62,17.7,0,0,1,0,1
2,46.8,0,0,0,0,0
66,12.3,1,3,1,0,1
40,26.2,0,2,1,1,1
16,16.8,0,1,0,0,0
1,13.0,0,0,0,0,0
1,64.5,0,2,0,0,0
100,25.2,1,0,0,0,0
1,56.5,0,0,0,0,0
115,18.1,0,0,1,0,1
3,62.8,0,0,0,0,0
36,4.6,0,5,1,0,1
2,54.4,1,1,0,0,0
60,49.4,0,0,0,0,0
2,59.2,0,0,0,1,0
2,60.7,0,0,0,0,0
41,23.9,0,3,0,0,0
80,15.3,0,0,0,1,0
1,33.0,0,0,0,0,0
1,69.5,0,0,1,0,0
72,14.6,0,1,0,0,1
38,32.1,0,4,0,0,0
57,47.0,0,1,0,0,0
34,38.7,0,0,0,0,0
54,20.5,1,1,0,1,1
41,12.1,0,1,0,0,0
1,98.0,1,3,0,0,0
109,24.3,0,2,0,0,0
13,16.7,1,5,0,1,1
2,54.2,0,0,0,0,0
92,16.3,1,4,1,1,1
1,70.4,0,0,0,0,0
76,11.7,0,1,0,0,0
1,35.2,0,1,0,0,0
1,47.5,0,1,0,0,0
3,40.6,0,0,0,1,0
1,95.0,0,0,0,0,0
37,16.5,0,1,0,0,0
76,20.7,1,1,0,0,1
2,54.5,0,0,0,0,0
20,12.2,0,6,0,1,1
2,66.6,0,0,0,0,0
1,72.5,0,1,0,0,0
1,48.3,0,0,0,0,0
1,95.8,1,0,0,0,0
2,31.1,1,0,0,0,0
112,48.3,0,2,0,0,0
33,22.0,1,1,1,0,1
22,11.0,1,3,1,1,1
52,48.9,0,0,0,0,0
32,8.1,1,2,1,0,1
1,81.3,0,0,0,0,0
2,48.0,0,2,0,1,0
1,44.9,0,2,0,0,0
107,5.7,1,2,1,0,1
2,116.9,0,0,0,0,0
2,47.4,0,1,0,0,0
23,4.6,1,2,1,0,1
80,5.3,0,2,1,0,1
1,38.9,0,1,0,0,0
2,72.9,0,0,0,0,0
64,24.2,0,4,0,1,1
29,16.1,1,0,1,1,1
31,28.0,0,0,0,0,0
3,79.3,0,1,0,0,0
1,66.8,0,0,0,0,0
3,74.0,0,1,0,1,0
1,8.0,0,1,0,0,0
1,58.8,0,0,0,0,0
4,8.0,0,0,0,0,0
1,40.1,0,0,0,0,0
1,68.5,0,0,0,0,0
23,39.3,0,0,0,0,0
2,57.7,0,0,0,0,0
1,26.6,0,0,0,0,0
1,58.0,0,1,0,0,0
2,55.1,0,0,0,1,0
2,82.0,0,0,0,0,0
1,79.6,0,2,0,1,0
1,58.4,0,0,0,0,0
1,49.9,0,0,0,0,0
1,68.7,0,0,0,0,0
1,94.5,0,0,0,0,0
53,22.6,1,5,0,1,1
1,59.5,1,0,0,0,0
94,49.7,0,0,0,0,0
35,28.4,1,2,1,0,1
1,26.2,0,0,0,0,0
107,17.2,1,3,1,1,1
1,20.4,0,0,0,0,0
112,9.1,1,0,1,1,1
63,15.2,0,0,0,0,0
3,68.4,0,0,0,0,0
1,14.5,0,0,0,0,0
1,51.6,0,0,0,1,0
1,34.3,0,0,0,0,0
1,34.0,0,0,0,0,0
54,15.0,0,0,1,1,1
92,36.0,0,2,0,1,0
1,56.4,0,1,0,0,0
1,13.5,0,0,0,0,0
1,73.2,0,3,0,1,0
1,78.5,0,0,0,0,0
1,70.5,0,1,0,0,0
1,56.3,0,0,0,0,0
52,28.3,1,6,0,1,1
37,19.6,0,0,1,1,1
2,58.0,0,0,0,0,0
1,58.4,0,0,0,1,0
1,80.5,0,0,0,0,0
1,89.8,0,1,0,0,0
56,31.5,0,6,1,1,1
1,94.3,0,0,0,0,0
31,9.8,0,3,1,0,1
113,33.9,1,3,1,0,1
1,53.5,1,0,0,0,0
80,45.2,0,0,0,1,0
2,47.0,0,0,0,0,0
73,18.6,0,3,1,1,1
1,100.9,0,0,0,1,0
116,12.6,0,0,0,0,0
1,60.1,0,1,0,0,0
1,57.7,0,1,0,0,0
75,11.3,0,6,1,1,1
68,27.7,1,2,1,1,1
61,27.2,1,2,1,1,1
1,45.5,0,3,0,0,0
1,48.6,0,1,0,0,0
10,18.6,1,5,0,0,1
26,29.3,0,4,0,0,0
